index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader
57927,"wah this booster shot, my whole body is aching af","[('wah', 'NN'), ('this', 'DT'), ('booster', 'NN'), ('shot', 'NN'), ('my', 'PRP$'), ('whole', 'JJ'), ('body', 'NN'), ('is', 'VBZ'), ('aching', 'VBG'), ('af', 'NN')]",ENGLISH,"['wah', 'booster', 'shoot', 'whole', 'body', 'ache']",wah booster shoot whole body ache,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative
57938,more than 12.6 million adults get booster shots,"[('more', 'RBR'), ('than', 'IN'), ('twelve', 'VB'), ('six', 'CD'), ('million', 'CD'), ('adults', 'NNS'), ('get', 'VBP'), ('booster', 'JJ'), ('shots', 'NNS')]",ENGLISH,"['twelve', 'million', 'adult', 'get', 'booster', 'shot']",twelve million adult get booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57949,got my booster shot i feel like im gonna die. i lowkey wanna join spaces but i physically can’t 😭,"[('got', 'VBD'), ('my', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('i', 'VBP'), ('feel', 'VBP'), ('like', 'IN'), ('i', 'NN'), ('am', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('die', 'VB'), ('i', 'JJ'), ('lookey', 'NN'), ('want', 'VBP'), ('to', 'TO'), ('join', 'VB'), ('spaces', 'NNS'), ('but', 'CC'), ('i', 'VBP'), ('physically', 'RB'), ('can', 'MD'), ('i', 'VB'), ('i', 'NN')]",ENGLISH,"['get', 'booster', 'shot', 'feel', 'like', 'go', 'die', 'lookey', 'want', 'join', 'space', 'physically']",get booster shot feel like go die lookey want join space physically,"{'neg': 0.124, 'neu': 0.707, 'pos': 0.169, 'compound': -0.0258}",-0.0258,negative
57950,just got my booster shot ✨ covid bitch when i see u,"[('just', 'RB'), ('got', 'VBD'), ('my', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('sparkles', 'NNS'), ('couid', 'VBP'), ('bitch', 'NN'), ('when', 'WRB'), ('i', 'NN'), ('see', 'VBP'), ('u', 'JJ')]",ENGLISH,"['get', 'booster', 'shot', 'sparkle', 'couid', 'bitch', 'see', 'u']",get booster shot sparkle couid bitch see u,"{'neg': 0.27, 'neu': 0.567, 'pos': 0.163, 'compound': -0.3612}",-0.3612,negative
57951,took booster shot yesterday now every joint muscle my body hurts move. noice,"[('took', 'VBD'), ('booster', 'NN'), ('shot', 'NN'), ('yesterday', 'NN'), ('now', 'RB'), ('every', 'DT'), ('joint', 'JJ'), ('muscle', 'NN'), ('my', 'PRP$'), ('body', 'NN'), ('hurts', 'VBZ'), ('move', 'NN'), ('nice', 'NN')]",ENGLISH,"['take', 'booster', 'shot', 'yesterday', 'every', 'joint', 'muscle', 'body', 'hurt', 'move', 'nice']",take booster shot yesterday every joint muscle body hurt move nice,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative
57953,i'm sick 😭😭 fuck you booster shot,"[('i', 'NN'), ('am', 'VBP'), ('sick', 'JJ'), ('fuck', 'NN'), ('you', 'PRP'), ('booster', 'VBP'), ('shot', 'JJ')]",ENGLISH,"['sick', 'fuck', 'booster', 'shoot']",sick fuck booster shoot,"{'neg': 0.576, 'neu': 0.424, 'pos': 0.0, 'compound': -0.7783}",-0.7783,negative
57954,"breastfeeding mum who got booster shot, any side effects your baby","[('breastfeeding', 'VBG'), ('mum', 'NN'), ('who', 'WP'), ('got', 'VBD'), ('booster', 'RB'), ('shot', 'VBN'), ('any', 'DT'), ('side', 'JJ'), ('effects', 'NNS'), ('your', 'PRP$'), ('baby', 'NN')]",ENGLISH,"['breastfeed', 'mum', 'get', 'booster', 'shoot', 'side_effect', 'baby']",breastfeed mum get booster shoot side_effect baby,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57958,"how many times do u expect take booster shots,","[('how', 'WRB'), ('many', 'JJ'), ('times', 'NNS'), ('do', 'VBP'), ('u', 'JJ'), ('expect', 'VB'), ('take', 'VB'), ('booster', 'JJR'), ('shots', 'NNS')]",ENGLISH,"['many', 'time', 'u', 'expect', 'take', 'booster', 'shot']",many time u expect take booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57973,booster shot effect 😓,"[('booster', 'NN'), ('shot', 'NN'), ('effect', 'NN')]",ENGLISH,"['booster', 'shot', 'effect']",booster shot effect,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57975,booster shot is killing me,"[('booster', 'NN'), ('shot', 'NN'), ('is', 'VBZ'), ('killing', 'VBG'), ('me', 'PRP')]",Unknown,"['booster', 'shot', 'kill']",booster shot kill,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.6597}",-0.6597,negative
57976,better. we are tired this covid booster shots. let us breathe get some fresh air. #serenity,"[('better', 'RBR'), ('we', 'PRP'), ('are', 'VBP'), ('tired', 'VBN'), ('this', 'DT'), ('couid', 'NN'), ('booster', 'NN'), ('shots', 'NNS'), ('let', 'VBP'), ('us', 'PRP'), ('breathe', 'VB'), ('get', 'VB'), ('some', 'DT'), ('fresh', 'JJ'), ('air', 'NN'), ('serenity', 'NN')]",ENGLISH,"['well', 'tired', 'couid', 'booster', 'shot', 'let', '-PRON-', 'breathe', 'get', 'fresh', 'air', 'serenity']",well tired couid booster shot let -PRON- breathe get fresh air serenity,"{'neg': 0.137, 'neu': 0.616, 'pos': 0.246, 'compound': 0.3182}",0.3182,positive
57980,"random advice: boosters are not worth it, look at israel's data, it failed miserably there 3rd 4th shots it may hurt his heart, it is higher risk him than catching covid19, specially since booster won't do anything against o variant","[('random', 'JJ'), ('advice', 'NN'), ('boosters', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('worth', 'IN'), ('it', 'PRP'), ('look', 'VBP'), ('at', 'IN'), ('israel', 'NN'), ('i', 'NN'), ('data', 'NNS'), ('it', 'PRP'), ('failed', 'VBD'), ('miserably', 'RB'), ('there', 'EX'), ('ord', 'JJ'), ('ith', 'NN'), ('shots', 'NNS'), ('it', 'PRP'), ('may', 'MD'), ('hurt', 'VB'), ('his', 'PRP$'), ('heart', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('higher', 'JJR'), ('risk', 'NN'), ('him', 'PRP'), ('than', 'IN'), ('catching', 'VBG'), ('specially', 'RB'), ('since', 'IN'), ('booster', 'NN'), ('will', 'MD'), ('not', 'RB'), ('do', 'VB'), ('anything', 'NN'), ('against', 'IN'), ('o', 'NN'), ('variant', 'NN')]",ENGLISH,"['random', 'advice', 'booster', 'not', 'worth', 'look', 'israel', 'datum', 'fail', 'miserably', 'ord', 'ith', 'shot', 'may', 'hurt', 'heart', 'high', 'risk', 'catch', 'specially', 'since', 'booster', 'not', 'anything', 'variant']",random advice booster not worth look israel datum fail miserably ord ith shot may hurt heart high risk catch specially since booster not anything variant,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.9112}",-0.9112,negative
57982,"gonna be two days since i took booster shot my arm hurts like bitch 😣 i feel like just ripping my arm out luh, i can’t even sleep with this pain😭","[('going', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('two', 'CD'), ('days', 'NNS'), ('since', 'IN'), ('i', 'NN'), ('took', 'VBD'), ('booster', 'NN'), ('shot', 'NN'), ('my', 'PRP$'), ('arm', 'NN'), ('hurts', 'VBZ'), ('like', 'IN'), ('bitch', 'NN'), ('i', 'NN'), ('feel', 'VBP'), ('like', 'IN'), ('just', 'RB'), ('ripping', 'VBG'), ('my', 'PRP$'), ('arm', 'NN'), ('out', 'IN'), ('luh', 'NN'), ('i', 'NN'), ('can', 'MD'), ('i', 'VB'), ('i', 'RB'), ('even', 'RB'), ('sleep', 'VBP'), ('with', 'IN'), ('this', 'DT')]",ENGLISH,"['go', 'two', 'day', 'since', 'take', 'booster', 'shot', 'arm', 'hurt', 'like', 'bitch', 'feel', 'like', 'rip', 'arm', 'even', 'sleep']",go two day since take booster shot arm hurt like bitch feel like rip arm even sleep,"{'neg': 0.192, 'neu': 0.669, 'pos': 0.139, 'compound': -0.4404}",-0.4404,negative
57983,"glad read this. if you haven’t yet, please get your loved ones vaccinated or booster shot if they are eligible.","[('glad', 'JJ'), ('read', 'VB'), ('this', 'DT'), ('if', 'IN'), ('you', 'PRP'), ('haven', 'VBP'), ('i', 'VB'), ('i', 'VBP'), ('yet', 'RB'), ('please', 'JJ'), ('get', 'VB'), ('your', 'PRP$'), ('loved', 'JJ'), ('ones', 'NNS'), ('vaccinated', 'VBD'), ('or', 'CC'), ('booster', 'NN'), ('shot', 'NN'), ('if', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('eligible', 'JJ')]",ENGLISH,"['glad', 'read', 'yet', 'please', 'get', 'loved_ones', 'vaccinated', 'booster', 'shot', 'eligible']",glad read yet please get loved_ones vaccinated booster shot eligible,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8481}",0.8481,positive
57985,"done with my booster shot against #covid19 thank you, staff was kind professional at mass vaccination centre f-9 park. #vaccinessavelives","[('done', 'VBN'), ('with', 'IN'), ('my', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('against', 'IN'), ('thank', 'NN'), ('you', 'PRP'), ('staff', 'NN'), ('was', 'VBD'), ('kind', 'NN'), ('professional', 'NN'), ('at', 'IN'), ('mass', 'NN'), ('vaccination', 'NN'), ('center', 'NN'), ('i', 'JJ'), ('nine', 'CD'), ('park', 'NN'), ('vaccinessavelives', 'NNS')]",ENGLISH,"['do', 'booster', 'shot', 'thank', 'staff', 'kind', 'professional', 'mass', 'vaccination', 'center', 'nine', 'park', 'vaccinessavelive']",do booster shot thank staff kind professional mass vaccination center nine park vaccinessavelive,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7096}",0.7096,positive
57986,there's 4th shot i've had 2 booster,"[('there', 'RB'), ('has', 'VBZ'), ('ith', 'NN'), ('shot', 'NN'), ('i', 'NN'), ('have', 'VBP'), ('had', 'VBN'), ('two', 'CD'), ('booster', 'NN')]",ENGLISH,"['ith', 'shoot', 'two', 'booster']",ith shoot two booster,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57989,"after taking booster shot, feel always hungry","[('after', 'IN'), ('taking', 'VBG'), ('booster', 'NN'), ('shot', 'NN'), ('feel', 'NN'), ('always', 'RB'), ('hungry', 'JJ')]",ENGLISH,"['take', 'booster', 'shot', 'feel', 'always', 'hungry']",take booster shot feel always hungry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
57999,is it because booster shot,"[('is', 'VBZ'), ('it', 'PRP'), ('because', 'IN'), ('booster', 'NN'), ('shot', 'NN')]",ENGLISH,"['booster', 'shoot']",booster shoot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58006,need take my booster shot asap,"[('need', 'NN'), ('take', 'VB'), ('my', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('asap', 'NN')]",ENGLISH,"['need', 'take', 'booster', 'shot', 'asap']",need take booster shot asap,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58013,should i take booster shot next week,"[('should', 'MD'), ('i', 'VB'), ('take', 'VB'), ('booster', 'NN'), ('shot', 'NN'), ('next', 'JJ'), ('week', 'NN')]",ENGLISH,"['take', 'booster', 'shoot', 'next_week']",take booster shoot next_week,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58030,can one get booster shot business travel or student travel earlier,"[('can', 'MD'), ('one', 'CD'), ('get', 'VB'), ('booster', 'NN'), ('shot', 'NN'), ('business', 'NN'), ('travel', 'NN'), ('or', 'CC'), ('student', 'NN'), ('travel', 'NN'), ('earlier', 'RBR')]",ENGLISH,"['one', 'get', 'booster', 'shot', 'business', 'travel', 'student', 'travel', 'early']",one get booster shot business travel student travel early,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58031,"speaking vday, guess who booked her booster shot during vday itself","[('speaking', 'VBG'), ('day', 'NN'), ('guess', 'NN'), ('who', 'WP'), ('booked', 'VBD'), ('her', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('during', 'IN'), ('day', 'NN'), ('itself', 'PRP')]",ENGLISH,"['speak', 'day', 'guess', 'book', 'booster', 'shot', 'day']",speak day guess book booster shot day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58032,do we need 4th then 5th booster shot,"[('do', 'VBP'), ('we', 'PRP'), ('need', 'VB'), ('ith', 'JJ'), ('then', 'RB'), ('ith', 'VBP'), ('booster', 'NN'), ('shot', 'NN')]",ENGLISH,"['need', 'ith', 'ith', 'booster', 'shot']",need ith ith booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58042,"king reminds public get vaccinated, booster shots","[('king', 'VBG'), ('reminds', 'VBZ'), ('public', 'JJ'), ('get', 'NN'), ('vaccinated', 'VBN'), ('booster', 'RBR'), ('shots', 'NNS')]",ENGLISH,"['king_remind', 'public', 'get', 'vaccinated', 'booster', 'shot']",king_remind public get vaccinated booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58044,update those travelling umrah also be required receive their booster shots.,"[('update', 'NN'), ('those', 'DT'), ('traveling', 'VBG'), ('ummah', 'NNS'), ('also', 'RB'), ('be', 'VB'), ('required', 'VBN'), ('receive', 'VBP'), ('their', 'PRP$'), ('booster', 'NN'), ('shots', 'NNS')]",ENGLISH,"['update', 'traveling', 'ummah', 'also', 'require', 'receive', 'booster', 'shot']",update traveling ummah also require receive booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58045,booster shot you have visit health facility.,"[('booster', 'NN'), ('shot', 'NN'), ('you', 'PRP'), ('have', 'VBP'), ('visit', 'VBN'), ('health', 'NN'), ('facility', 'NN')]",ENGLISH,"['booster', 'shot', 'visit', 'health', 'facility']",booster shot visit health facility,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58058,"#covid19 #vaccination certificates 324,000 people #greece who did not take their booster shots have became invalid, government announced.","[('vaccination', 'NN'), ('certificates', 'NNS'), ('zero', 'CD'), ('people', 'NNS'), ('greece', 'VBP'), ('who', 'WP'), ('did', 'VBD'), ('not', 'RB'), ('take', 'VB'), ('their', 'PRP$'), ('booster', 'NN'), ('shots', 'NNS'), ('have', 'VBP'), ('became', 'VBD'), ('invalid', 'JJ'), ('government', 'NN'), ('announced', 'VBD')]",ENGLISH,"['vaccination', 'certificate', 'zero', 'people', 'greece', 'not', 'take', 'booster', 'shot', 'become', 'invalid', 'government', 'announce']",vaccination certificate zero people greece not take booster shot become invalid government announce,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58083,"with rapid rise covid-19 cases across country caused by omicron variant, it is important everyone take booster shot added protection. #booster #boostershot #getvaccinated #protection #omicron #stopthespread","[('with', 'IN'), ('rapid', 'JJ'), ('rise', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('cases', 'NNS'), ('across', 'IN'), ('country', 'NN'), ('caused', 'VBN'), ('by', 'IN'), ('omicron', 'NN'), ('variant', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('important', 'JJ'), ('everyone', 'NN'), ('take', 'VB'), ('booster', 'NN'), ('shot', 'NN'), ('added', 'VBD'), ('protection', 'NN'), ('booster', 'NN'), ('boostershot', 'NN'), ('getvaccinated', 'VBN'), ('protection', 'NN'), ('omicron', 'NN'), ('stopthespread', 'NN')]",ENGLISH,"['rapid', 'rise', 'couid', 'nineteen', 'case', 'across', 'country', 'cause', 'omicron', 'variant', 'important', 'everyone', 'take', 'booster', 'shot', 'add', 'protection', 'booster', 'boostershot', 'getvaccinate', 'protection', 'omicron', 'stopthespread']",rapid rise couid nineteen case across country cause omicron variant important everyone take booster shot add protection booster boostershot getvaccinate protection omicron stopthespread,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2023}",0.2023,positive
58087,"i don't get it, why some people are afraid take booster shot go get it 😫 i want raya this year","[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('why', 'WRB'), ('some', 'DT'), ('people', 'NNS'), ('are', 'VBP'), ('afraid', 'JJ'), ('take', 'VBP'), ('booster', 'NN'), ('shot', 'NN'), ('go', 'VBP'), ('get', 'VB'), ('it', 'PRP'), ('i', 'JJ'), ('want', 'VBP'), ('raya', 'NN'), ('this', 'DT'), ('year', 'NN')]",ENGLISH,"['not', 'get', 'people', 'afraid', 'take', 'booster', 'shot', 'go', 'get', 'want', 'raya', 'year']",not get people afraid take booster shot go get want raya year,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772,positive
58088,"mask up properly. make sure it fits well. only take mask off when you're eating food or drinking water. sanitize your hands. practice social distancing. get vaccinated; get your booster shot. remember not take life health granted. stay safe, everyone.","[('mask', 'VB'), ('up', 'RP'), ('properly', 'RB'), ('make', 'VB'), ('sure', 'JJ'), ('it', 'PRP'), ('fits', 'VBZ'), ('well', 'RB'), ('only', 'RB'), ('take', 'VB'), ('mask', 'NN'), ('off', 'RP'), ('when', 'WRB'), ('you', 'PRP'), ('are', 'VBP'), ('eating', 'VBG'), ('food', 'NN'), ('or', 'CC'), ('drinking', 'NN'), ('water', 'NN'), ('sanitize', 'VB'), ('your', 'PRP$'), ('hands', 'NNS'), ('practice', 'NN'), ('social', 'JJ'), ('distancing', 'NN'), ('get', 'NN'), ('vaccinated', 'VBN'), ('get', 'VB'), ('your', 'PRP$'), ('booster', 'NN'), ('shot', 'NN'), ('remember', 'VB'), ('not', 'RB'), ('take', 'VB'), ('life', 'NN'), ('health', 'NN'), ('granted', 'VBD'), ('stay', 'JJ'), ('safe', 'JJ'), ('everyone', 'NN')]",ENGLISH,"['mask', 'properly', 'make_sure', 'fit', 'well', 'take', 'mask', 'eat', 'food', 'drinking', 'water', 'sanitize_hand', 'practice', 'social_distancing', 'get', 'vaccinated', 'get', 'booster', 'shot', 'remember', 'not', 'take', 'life', 'health', 'grant', 'stay_safe', 'everyone']",mask properly make_sure fit well take mask eat food drinking water sanitize_hand practice social_distancing get vaccinated get booster shot remember not take life health grant stay_safe everyone,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.8074}",0.8074,positive
58093,thankfully i haven't felt sick since booster shot other than swelling spot they jabbed x'd,"[('thankfully', 'RB'), ('i', 'NNS'), ('have', 'VBP'), ('not', 'RB'), ('felt', 'VBN'), ('sick', 'JJ'), ('since', 'IN'), ('booster', 'NN'), ('shot', 'NN'), ('other', 'JJ'), ('than', 'IN'), ('swelling', 'VBG'), ('spot', 'NN'), ('they', 'PRP'), ('jabbed', 'VBD'), ('i', 'NN'), ('i', 'NN')]",ENGLISH,"['thankfully', 'not', 'feel', 'sick', 'since', 'booster', 'shoot', 'swell', 'spot', 'jabbed']",thankfully not feel sick since booster shoot swell spot jabbed,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.6707}",0.6707,positive
58118,do you need booster shot or do you have immunity after you’ve had covid-19 – video explainer | world news,"[('do', 'VB'), ('you', 'PRP'), ('need', 'VB'), ('booster', 'JJR'), ('shot', 'NN'), ('or', 'CC'), ('do', 'VBP'), ('you', 'PRP'), ('have', 'VB'), ('immunity', 'NN'), ('after', 'IN'), ('you', 'PRP'), ('i', 'VBP'), ('ve', 'NNS'), ('had', 'VBD'), ('couid', 'NN'), ('nineteen', 'NN'), ('i', 'JJ'), ('video', 'NN'), ('explained', 'VBD'), ('world', 'NN'), ('news', 'NN')]",ENGLISH,"['need', 'booster', 'shot', 'immunity', 'couid', 'nineteen', 'video', 'explain', 'world', 'news']",need booster shot immunity couid nineteen video explain world news,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58136,should i take booster shot 🤒,"[('should', 'MD'), ('i', 'VB'), ('take', 'VB'), ('booster', 'NN'), ('shot', 'NN')]",ENGLISH,"['take', 'booster', 'shot']",take booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58137,but he says this depend public compliance with health measures including booster shots child vaccination. #malaysianow #mnow #mnownews #malaysia #covid #kkm #omicron #aidilfitri,"[('but', 'CC'), ('he', 'PRP'), ('says', 'VBZ'), ('this', 'DT'), ('depend', 'JJ'), ('public', 'JJ'), ('compliance', 'NN'), ('with', 'IN'), ('health', 'NN'), ('measures', 'NNS'), ('including', 'VBG'), ('booster', 'NN'), ('shots', 'NNS'), ('child', 'VBP'), ('vaccination', 'NN'), ('malaysian', 'NN'), ('know', 'VBP'), ('mnownews', 'NNS'), ('malaysia', 'FW'), ('couid', 'NN'), ('kim', 'NN'), ('omicron', 'NN'), ('aidilfitri', 'NN')]",ENGLISH,"['say', 'depend', 'public', 'compliance', 'health', 'measure', 'include', 'booster', 'shot', 'child', 'vaccination', 'malaysian', 'know', 'mnownews', 'malaysia', 'couid', 'kim', 'omicron', 'aidilfitri']",say depend public compliance health measure include booster shot child vaccination malaysian know mnownews malaysia couid kim omicron aidilfitri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58140,sinovac recipients can pick same brand booster shots: khairy,"[('sinovac', 'NN'), ('recipients', 'NNS'), ('can', 'MD'), ('pick', 'VB'), ('same', 'JJ'), ('brand', 'NN'), ('booster', 'NN'), ('shots', 'NNS'), ('hairy', 'VBP')]",ENGLISH,"['sinovac_recipients', 'pick_brand', 'booster', 'shot', 'hairy']",sinovac_recipients pick_brand booster shot hairy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
58147,finally had my booster shot 😇,"[('finally', 'RB'), ('had', 'VBD'), ('my', 'PRP$'), ('booster', 'NN'), ('shot', 'NN')]",ENGLISH,"['finally', 'booster', 'shot']",finally booster shot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
