,Text,Translated
527,이재명..진짜 웃기는 놈이네..도정질의에 나가기 싫어 지가 멋대로 자가격리하고 몇시간후에 지가 해제하고..니가 국짐당보다 한 수 위다. ㅇㅈ,Lee Jae Myung .. I do not like it. I do not want to go to the steady. I do not like it. agreed
528,@Yuzi_Yasuzima 격리 언제 끝나냐..,@Yuzi_yasuzima When I'm just going to be insimited.
529,"@lhz990221 😭😭
위니 격리하고 있는게 
오눌이 아니고 어제 떡밥 폭탄이었던게 
얼마나 다행인지 몰라요 ㅠㅠ","@ LHZ990221 😭😭
Winni I'm writing
It was not an accident,
I do not know how much I am."
530,집에 들어왔고 일단 방구석 자가격리 스타트,"I came home and once,"
531,와 동생한테 이거나 사오라고 시킬까 오늘 자가격리하면서 먹게,I will eat my sister or I will be to live today.
532,아씨 옛날꺼 보니까 남산 가고싶다 지금은 자가격리때문에 방에 갇혀사는데;; 아 인생 https://t.co/dV4tPa0p3I,"I want to go to Namsan now, I am trapped in the room because I am going to go. Life https://t.co/dv4tpa0p3i"
533,격리끝!!!,Isolation End !!!
534,낼격리해제다,Fulfill
535,@BBWWiNN 저가격리에 SNS 격리도 포함되나요 ㅠㅠ,@Bbwinn I also included SNS isolation at low price ㅠ
536,"@Runa06071 윈이 격리 끝나는 날 
청심환 하나 먹을까봐요 
😭😭 진짜 심장 나댈까봐 겁나요 
윈아 너 여럿 보내지말고 예방주사 좀 줘라 
ㅠㅠ","@ Runa06071 Winyi Isolated Day
I'll eat one of the Cheonghwan Hwan.
😭😭 I'm afraid I'm a real heart.
Winea Do not send a lot and take a little prevention.
ㅠ"
537,오늘 수팅 이것저것 해보고 끌리는거 없으면 자가격리 풀릴 때까지 최대왕생 폐관수련이나 해야겠다,"Today, if you do not have to do it, you have to do it until you get to get rid of it."
538,자가격리 지원품 왔네 https://t.co/dDHS67TiMe,I have a price of a person who is right. Https://t.co/ddhs67time
539,@__LSH___ 낮에 격리해제되고 4시에피티있습니다ㅋㄱㄱㄱ,"@__Lsh___ Isolated in the day, and it is 4 o'clock."
540,낼격리해제라서 검사한번더해야된다네,I need to check it out because it will be released.
541,@CMRbada 너도 격리니?,@Cmrbada You are also inside?
542,"@POTUS 친애하는 바이든각하
Korea  삼성  이재용부회장의  격리중인 피치못할  사정을 들어 경제인연합회의에  인터넷 참여를 적극 고려해주실것을 소망드립니다  잠이안옵니다  잠시악몽같은잠결에 깨어 트윗에들어와 이렇게 마침  경외하는 바이든각하와 경로를 찾던중 국가적국민 국민적국가애로써.","@Potus Dear Bahiden
KOREA Samsung Lee, Jae-yong, who is in isolation of Vice Chairman, is a member of the businessmen who will be able to actively participate in the economic unity meeting. National national country."
543,잠깐 자가격리중에 최왕생 3조패턴 폐관수련하면 되는거 아냐??!,I do not have to be a while in the price of the last time.
544,지하주차장에서 난데없이 걸려온 콜렉트콜에 눈물이 터져서 정말 홍수처럼 눈물을 쏟았다. 2주간의 자가격리가 끝나서 드디어 전화 걸기를 허락받았다며 이야기하는 목소리가 의젓해서 더 가슴이 무너졌다. 엄마가 걱정할까봐 식사도 좋고 잘 먹고 잘 지낸다는데 왜 눈물이 터지는지... https://t.co/6jWJrdYkML,"The tears were bursted in a collection of collect calls that are not in the underground parking lot, and I really poured tears like a flood. After the two weeks of pricing, I finally got a phone call, and the voice of the story was grabbed and the sounds of the voice collapsed. I wonder if my mom is worried about eating, I eat well and eat well."
545,"후타리 오리지널 해보니까 안끌린다
자가격리 2주동안 팔만한 엑박슈팅 뭐 없나","I do not want to get a fetish original.
There is no exemption of the Pak,"
546,13일 낮에 격리해제되는데 그날오후에 피티있음,"It is isolated on the 13th day,"
547,격리동안 운동1도안함,Exercise during isolation
548,"자가격리 때문에 이번주 아카는 쉽니다
집에서 후타리나 해야지","Because of the price of this week,
I have to stay at home."
549,지금처럼 스마트폰 있었다면 그 때 그 고생 하지 않아도..노동이나 일상 생활이 얼마나 견딜 만 했을까. 일주일 내내 세상에서 격리되어 살아간다는 것이 말처럼 쉬운 것은 아니다. 하루 한 시간 그 공중파 테레비 뉴스..ㅋㅋㅋㅋ 그나마 감옥에선 12시 정오 뉴스를 녹화해서 저녁에 보여주고..ㅋ,"If you had a smartphone as you are now, then I do not have to suffer anything. It is not easy to live in the world throughout a week. One hour for a day that airwaves .. ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
550,격리당해서 태양을못봐요 https://t.co/EyHKkVUymg,I can not see the sun by I can not see the sun. Https://t.co/EYHKKVUYMG
551,가족중 하나가 코로나에 걸렸고 나머지 격리된 가족과(아가들이 있었음) 그 외 서포트 하는 가족도 진짜 힘들었다... 제발 조심좀 하세요 별 다른 동선 없어도 걸릴수 있습니다.... 그리고 유흥업소 가지마라 허벅지 노래방 이런거 가지마라.....,One of the families was caught in Corona and the remaining family (there were babies) and the family that supported others. Please be careful. Please be careful. Please be careful not to do it. Do not go .....
552,"자가격리4일차 

정신나갈거같아","4 days

I think it's a joke."
553,"으...무시무시한 코로나 죽어랏...
주변에 한번도 못들어봤는데 지인이 양성판정받아서 격리중이랍니다..ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
모두 마스크꽉 쓰시구 조심하세요.....","Uh ... I'm a terrible Corona dying ...
I've never heard it around, but the acquaintance is a positive judgment and is in isolation ..
Please be careful of all masks ....."
554,"세상에나~~
접촉했던 지인중에 코로나확진 받아 자가격리 중인데, 뭘 잘했다고...ㅠㅠ
지원받은 온갖 물품에 눈물날라 합니다.
이런정부 어디있다고...
부주의로인해 여러분들 세금 낭비해서 죄송합니다.
국가와 정부에 감사합니다.
모두 더욱 더 조심해서 빨리 코로나 종식되길 빕니다. https://t.co/8Xmxs3ydrR","The world ~ ~
I am plenty of Corona and I'm praying to the acquaintance in contact.
I have tears on all kinds of items supported.
Where is this government ...
Sorry for the waste of your tax due to carelessness.
Thank you for the country and the government.
I wish you all the more careful, and I will end up with Corona. https://t.co/8XMXS3YDRR"
555,"@bwkmile 지금 애들한테 화내시는거냐며 ㅋㅋ
애들 격리 3일차 까올리 여성의 심경변화
어떻해-&gt;푹쉬어-&gt; 이제 그만자고 일어나? 
🤣🤣🤣🤣","@Bwkmile Now you're getting angry with kids.
Kids Isolated 3 Days Change of Women's Heart Change
What is it - & gt; Far - & gt; Do you take up now?
🤣🤣🤣🤣"
556,내가다니는헬스장직원들 다자가격리당했네...,My gymnasium is a pretty price ...
557,@Larkid777 아니 왜 자가격리각이..,@ Lakid777 No Why is the price ripple ..
558,"격리3일차 
로아,유튜브..밥...","Isolation 3 days
Loa, YouTube .. Bob ..."
559,"8시15분까지래
자가격리자투표","Up to 8:15
Price Rican Vote"
560,격리를 6일이나더해야된다니,I have to do it 6 days.
561,"당연(?)히 라는 건 넘 교만.인 듯 하고
그러려니 하고 긍정적으로 믿고 있었는데
암튼 조금전에 ‘음성’ 판정 문자를 받았다
요즘 돌아가는 걸 보면 정말 다행이고 그저 ‘감사’🙏할 일이다
나 하나 이상 없는 게 아니라 가족 또 주변과 회사에 아무 피해 주지 않을 수 있음에
&gt; 격리 22시간.만에 해제 &lt; https://t.co/oulP0YoO6g","Of course (?) It is a prisoner.
I was busting positively.
I received a 'voice' judgment character a little while ago.
I'm really glad to see you're going back these days.
I do not have any one or more of my family,
& gt; Isolation 22 hours. Release in Bay & LT; https://t.co/OULP0YOOO6G"
562,@mofa_kr 저분들도 14일 자가격리 하나요?,@mofa_en What are you going on for 14 days?
563,"@zealpuma 벽돌 쌓는데 저녁 반주는 보약인디, 문제는 아무래도 저녁에 읽거나 쓸 때 지장이 생겨서리..ㅋ 이틀 째 자가격리하니 힘들죠? 저도 22년 전에 친구 BOQ에서 자가격리 상태로 한 달 지낸 적이 있었는디..ㅋ 지나고나면 좋은 추억이 될 겁네다.","@zealpuma Bricks, and the accompaniment of the accompaniment is a depression, the problem is that the problem is that whenever reading or writing it in the evening. I have been in a friend boq in 22 years ago, but I have been a month since I have been in a price."
564,"퀭🥵
윈아 진짜 바쁜 하루였어 
너는 어땠어? 몸은 괜찮아?
아픈데는 없고? 
나 오늘 진짜 활활 타며 일했어 
우리 윈이 마사지샵 1년치 끊어놓을테니까 격리 끝나면 가💚
그 날 나도 갈꺼야😝😝
#winmetawin https://t.co/PQZu6qKexw","퀭 🥵
Winea was a busy day.
How was you? Is your body okay?
Is not it sick?
I worked with a real live today.
We will break the first year of Wynn Massage Shop.
I'll go that day.
#winmetawin https://t.co/PQZU6QKEXW"
565,@brightwin_sa 아이공 브윈 자가격리요?ㅜ 별일없겠지만 ㅠ 아허 남일이 아니다아ㅠ,@Brightwin_sa I do not know how to get the price of the bruna. ㅜ
566,@sam_was_ 격리싫...ㅇ... .,@sam_was_ I do not like it ... ㅇ ....
567,"자가격리 2일차
대청소 
로아","2 days
cleanup
Loa"
568,자가격리 10일째...햇볕을 못본 얼굴이 겁나 하얗게 변했다. 하얗다 못해 허옇게 질렸다. 아놔.,On the 10th day of the day ... I can not see the sun. I can not be white. Give me.
569,"격리덕에 할수있는거 

집안대청소","I can do it in isolation.

Household Cleaning"
570,"자가격리2일차 

ㅅㅂ심심해","2 days

I am very sick"
571,이 밤 자고 일어나면 본격적인 신병 훈련이 시작이겠지. 격리기간 중엔 답답할까 걱정이더니 이젠 훈련이 고될까봐 걱정이네. 부디 몸 조심하고 건강하게 훈련 잘 받길. 좋은 사람들 많이 만나 조금이라도 즐겁게 지내길. 매일 널 위해 기도한다. https://t.co/Il1RDPS25a,"If this night sleeps, you will start your full-fledged recruitment. I am worried that I am anxious to be anxious during the quarantine period. Please be careful and health carefully. I meet a lot of good people and a little fun. Pray for you every day. https://t.co/il1rdps25a"
572,"자가격리 1일차

지겨워 살려줘","One-day per day

Give it ted."
573,격리됬다니까 애들한테 전화겁나오네ㅋㅋㄱㄱㄱㄱ,"I'm insulated, so I'm talking to the kids."
574,자가격리로인한 로아하는중,"Roa, who is a price"
575,아니 근디 자가격리 통보 받았는디 집에서 엄마 집까지 이동이 가능하요? https://t.co/v7vdbMlf47,"No, I was able to move my mother home to my mother's house? https://t.co/v7vdbmlf47"
576,격리하면서 할거추천좀,I'll be able to isolate it.
577,다음주부터는 격리가 끝나고 고된 훈련이 시작되겠지. 부디 다치지 말고 건강하게 모든 훈련을 잘 받기 바란다. https://t.co/vIqCs3AJQS,"From the next week, I will start and the training of the isolation will begin. Please do not hurt, but hopefully get all the training well. https://t.co/VIQCS3ajqs"
578,집가서  결과나올때까지 자가격리 하래서 강제 반차하고 집가넼ㅋㅋㅋ큐ㅠㅠㅠㅈ https://t.co/WB9H0uw714,I go to the house and get the price until I get out of the result.
579,한국입국하고 자가격리 5일차. 갑자기 기침에 콧물 인후통. 이거 뭐냐. 니밀,I am in Korea and the price of 5 days. Suddenly a runny nose in cough. What is this? Minmil
580,오늘 피티날인데 트레이너가 자가격리당함,"Today is a petty day, but the trainer is priced."
581,"격리 마지막 날
아주 오래된 영화 한편을 본다

""그해 여름""

수애와 이병헌이 서울역에서 나오고...

나는 여기서 늘 영화를 끊는다
더 볼 용기가 없어서다","Isolation Last Day
I see a very old movie.

""That summer""

Suan and Lee Byung-hun came out of Seoul station ...

I always break the movie here
I do not have a bear container."
582,입국후 자가격리 3일차. 담당 공무원 전화는 한번 오고 구호물품 아직도 안오고. 자가격리앱은 새벽마다 지역 이탈했다 울려댄다. 이건뭐..전화도 확인하러도 아무도 안옴. 니밀 이러니까 자리들 이탈하지..쯧,Three days after entry. The public official phone calls once and the relief goods are not coming yet. The price app is the price of the price of the right to hear the area for each morning. This is ... No one can check the phone. I do not want to go to bed.
583,"첫째의 자가격리가 해제되어 오늘부터 다시 출근!! 이번에도 느꼈지만 재택 근무가 훨씬 더 힘들다 😭 애들 세끼 밥 해먹이기+설거지+청소 하다보면 일이 밀려서 결국 애들 다 재우고 다시 야근, 이어지는 수면부족..애들도 눈앞에 보이는 엄마가 나랑 놀아주지 않을때 더 괴로워 보임 🥲","The first person's price is released and come back from today !! I felt this time, but I was much harder for home, but I have a lot of hard work. 🥲"
