Text,Label
"['might', 'lift', 'mandate', 'soon', 'anyway', 'need', 'vaccinated', 'longer', 'show', 'vaccination', 'card', 'restaurant', 'matter', 'time']",0
"['not', 'vaccination', 'help', 'prevent', 'new', 'variant', 'arising', 'also', 'help', 'fight', 'survive', 'new', 'variant', 'become', 'infected', 'schedule', 'vaccine', 'appointment']",0
"['vaccination', 'prevents', 'hospitalization_death', 'like', 'said', 'care', 'let', 'stand', 'track', 'want', 'everyone', 'told', 'train', 'come']",1
"['blue', 'mostly', 'still', 'masked', 'high', 'rate', 'vaccination', 'stay', 'away', 'southern', 'part', 'aka', 'little', 'texas']",1
"['wish', 'could', 'come', 'see', 'austin', 'venue', 'require', 'mask', 'vaccination', 'difficult', 'accessibility', 'physically', 'disability', 'suck', 'high', 'risk', 'pandemic', 'one', 'two']",0
"['precisely', 'response', 'attack', 'power', 'struck', 'people', 'disguised', 'compulsory', 'vaccination', 'punitive', 'vaccination', 'pas', 'shame', 'experimental', 'apartheid', 'not', 'responsible', 'damage', 'said', 'vaccine']",0
"['finally', 'got', 'digital', 'vaccination', 'card', 'ease', 'giving', 'developed', 'country', 'sec']",0
"['couid', 'case', 'decline', 'happy', 'share', 'visitation', 'opening', 'allowing', 'one', 'visitor', 'per', 'inpatient', 'admission', 'exception', 'requirement', 'including', 'visitor', 'must', 'show', 'proof', 'vaccination', 'negative', 'couid', 'nineteen', 'test_result']",0
"['accept', 'vaccination', 'based', 'restriction', 'le', 'politics', 'reducing', 'utilization', 'hospital', 'resource', 'textbook', 'neoliberalism']",1
"['flu', 'vaccination', 'reduces', 'risk', 'flu', 'illness', 'forty', 'sixty', 'sometimes', 'people', 'already', 'exposed', 'flu', 'virus', 'getting', 'flu', 'shot', 'may', 'take', 'couple', 'week', 'dose', 'flu', 'vaccine', 'protect', 'virus', 'get', 'flu', 'shot', 'soon', 'available']",1
"['megaphone', 'partnered', 'office', 'emergency', 'management', 'provide', 'couid', 'nineteen', 'booster', 'community', 'wound', 'student', 'amp', 'employee', 'megaphone', 'site', 'tomorrow', 'february', 'eleven', 'eleven', 'two', 'white', 'hall', 'lounge', 'forget', 'id', 'vaccination', 'card']",1
"['show', 'vaccine', 'mask', 'not', 'stop', 'omicron', 'africa', 'without', 'vaccine', 'say', 'omicron', 'mild', 'flu', 'vaccination', 'help', 'anyone', 'therapeutic', 'help', 'vulnerable', 'due', 'medical', 'condition', 'vaccine', 'obsolete', 'longer', 'worth', 'risk']",0
"['talking', 'vaccination', 'part', 'lol']",0
"['communicating', 'intelligently', 'includes', 'knowing', 'not', 'talk', 'ask', 'current', 'example', 'asking', 'people', 'vaccination', 'status', 'would', 'top', 'list', 'something', 'none', 'business', 'ask', 'else', 'would', 'add', 'list']",0
"['think', 'anyone', 'mind', 'people', 'wearing', 'mask', 'choice', 'wearing', 'one', 'even', 'done', 'everything', 'full', 'vaccination', 'people', 'get', 'frustrated']",0
"['year', 'old', 'three', 'chance', 'death', 'couid', 'infection', 'forty', 'year', 'old', 'zero', 'one', 'death', 'couid', 'infection', 'vaccination', 'person', 'yield', 'reduction', 'likelihood', 'death', 'person', 'average', 'worker', 'chill', 'risk', 'low']",1
"['except', 'seen', 'huge', 'drop', 'couid', 'related', 'death', 'mass', 'vaccination', 'started', 'instead', 'see', 'forty', 'increase', 'excess_deaths']",0
"['new', 'anthrax', 'talking', 'point', 'van', 'administered', 'sitting', 'supposedly', 'prof', 'pharma', 'knew', 'something', 'wrong', 'vaccine', 'causing', 'people', 'fall', 'die', 'except', 'seated', 'not', 'requirement', 'vaccination']",1
"['time', 'period', 'majority', 'couid', 'death', 'illinois', 'elsewhere', 'breakthrough_cases', 'guess', 'vaccination', 'give', 'short_term', 'immunity', 'boost', 'honestly', 'marketed', 'therapeutic', 'significant', 'risk', 'profile']",0
"['couid', 'emergency', 'response', 'package', 'ensure', 'ca', 'resource', 'continue', 'tackling', 'challenge', 'head', 'funding', 'enhance', 'testing', 'amp', 'vaccination', 'effort', 'support', 'frontline_workers', 'strengthen', 'health', 'care', 'system', 'amp', 'battle', 'misinformation']",1
"['many', 'u', 'worked', 'life', 'could', 'take', 'little', 'easier', 'golden', 'year', 'endangering', 'retirement', 'lockdown', 'vaccination', 'mandate', 'not', 'canadian', 'heading']",0
"['still', 'egomaniac', 'mode', 'denial', 'many', 'u', 'suffered', 'vaccination', 'coercion', 'amp', 'discrimination', 'lose', 'bread', 'amp', 'butter', 'platform', 'dark', 'place', 'hear', 'grotesqueness', 'canada']",0
"['couid', 'nineteen', 'policy', 'venue', 'us', 'following', 'slogan', 'get', 'van', 'wear_mask', 'enjoy', 'return', 'live', 'music', 'safely', 'must', 'show', 'proof', 'vaccination', 'along', 'matching', 'photo_id', 'entering', 'physical', 'vaccine', 'card', 'photo', 'card', 'digital', 'bindle']",1
"['fact', 'majority', 'death', 'outbreak', 'remain', 'care', 'home', 'mean', 'happening', 'environment', 'near', 'vaccination', 'mean', 'blame', 'vaccinated', 'also', 'highlight', 'virus', 'endemic', 'everywhere', 'broad', 'measure', 'longer', 'make', 'sense']",0
"['negative', 'couid', 'test', 'proof', 'vaccination']",1
"['clearly', 'fear', 'needle', 'not', 'freedom', 'since', 'freedom', 'infect', 'others', 'clearly', 'immoral', 'happen', 'refuse', 'comply', 'public', 'health', 'policy', 'includes', 'vaccination', 'mask', 'social_distancing', 'etc', 'glad', 'finally', 'agree']",0
"['worry', 'case', 'like', 'rebecca', 'first', 'people', 'disabled', 'community', 'could', 'lose', 'child', 'vaccination', 'mandatory', 'keeping', 'know', 'not', 'happened', 'father', 'case']",0
"['continue', 'use', 'help', 'judge', 'risk', 'infection', 'based', 'local', 'case', 'number', 'vaccination', 'status', 'megan', 'rainey', 'emergency', 'physician', 'professor', 'brown', 'university']",1
"['get', 'mad', 'protecting', 'others', 'given', 'legal', 'weight', 'based', 'transient', 'amp', 'highly', 'speculative', 'immune', 'status', 'granted', 'vaccination', 'untested', 'manufacturer', 'might', 'range', 'anywhere', 'ninety', 'twenty', 'depending', 'dataset', 'use', 'amp', 'individual', 'immune_system']",0
"['stop', 'compulsory', 'vaccination', 'priest', 'protest', 'end']",0
"['stingy', 'basically', 'given', 'anything', 'address', 'pandemic', 'beyond', 'vaccination', 'vaccination', 'outreach', 'program', 'seem', 'robust', 'enough', 'get', 'thirty', 'million', 'adult', 'fully', 'vaccinated', 'eighty', 'million', 'boosted', 'million', 'child', 'vaccinated']",0
"['funny', 'affect', 'concerned', 'anyone', 'lost', 'job', 'ridiculous', 'mandate', 'restriction', 'not', 'referring', 'due', 'vaccination', 'people', 'wake']",0
"['falsifying', 'vaccination', 'card', 'crime', 'possible', 'one', 'year', 'jail_sentence', 'five']",0
"['know', 'even', 'last', 'remaining', 'founder', 'charter_rights', 'said', 'self', 'law', 'broken', 'charter', 'removal', 'travel', 'without', 'showing', 'proof', 'vaccination', 'law', 'suit', 'currently', 'based', 'know', 'rest', 'border', 'line']",1
