,Text,new_text,languages,new_text_after_translation,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun,subjectivity,text_type
710,"we don’t do mob rule canada. occupiers r hurting others name ‘freedom’. 90% cdns, incl. 90% truckers, r vaccinated. path freedom is through vaccination communicable disease protection others’ health. we’re there now thx that.","we don’t do mob rule canada. occupiers r hurting others name ‘freedom’. 90% cdns, incl. 90% truckers, r vaccinated. path freedom is through vaccination communicable disease protection others’ health. we’re there now thx that.",ENGLISH,"we don’t do mob rule canada. occupiers r hurting others name ‘freedom’. 90% cdns, incl. 90% truckers, r vaccinated. path freedom is through vaccination communicable disease protection others’ health. we’re there now thx that.","[('we', 'PRP'), ('don', 'VBP'), ('i', 'JJ'), ('i', 'VBP'), ('do', 'VBP'), ('mob', 'NNS'), ('rule', 'VB'), ('canada', 'NN'), ('occupiers', 'NNS'), ('i', 'VBP'), ('hurting', 'VBG'), ('others', 'NNS'), ('name', 'VBP'), ('i', 'JJ'), ('freedom', 'NN'), ('i', 'NN'), ('ninety', 'NN'), ('cans', 'NNS'), ('inch', 'JJ'), ('ninety', 'NN'), ('truckers', 'NNS'), ('i', 'VBP'), ('vaccinated', 'VBN'), ('path', 'NN'), ('freedom', 'NN'), ('is', 'VBZ'), ('through', 'IN'), ('vaccination', 'NN'), ('communicable', 'JJ'), ('disease', 'NN'), ('protection', 'NN'), ('others', 'NNS'), ('i', 'VBP'), ('health', 'NN'), ('we', 'PRP'), ('i', 'VBP'), ('re', 'VBP'), ('there', 'RB'), ('now', 'RB'), ('the', 'DT'), ('that', 'WDT')]","['mob', 'rule', 'canada', 'occupier', 'hurting', 'others', 'name', 'freedom', 'ninety', 'can', 'inch', 'ninety', 'trucker', 'vaccinated', 'path', 'freedom', 'vaccination', 'communicable', 'disease', 'protection', 'others', 'health']","['rule', 'occupier', 'hurt', 'name', 'inch', 'trucker', 'vaccinated', 'path', 'freedom', 'vaccination', 'communicable', 'disease', 'protection', 'other', 'health']","['occupier', 'trucker', 'path', 'freedom', 'vaccination', 'disease', 'protection', 'other', 'health']",0.0,subjective
711,"cdc still recommends universal masking students staff regardless vaccination status, saying now is not time drop mask mandates schools public places.","cdc still recommends universal masking students staff regardless vaccination status, saying now is not time drop mask mandates schools public places.",ENGLISH,"cdc still recommends universal masking students staff regardless vaccination status, saying now is not time drop mask mandates schools public places.","[('cac', 'NN'), ('still', 'RB'), ('recommends', 'VBZ'), ('universal', 'JJ'), ('masking', 'VBG'), ('students', 'NNS'), ('staff', 'NN'), ('regardless', 'RB'), ('vaccination', 'NN'), ('status', 'NN'), ('saying', 'VBG'), ('now', 'RB'), ('is', 'VBZ'), ('not', 'RB'), ('time', 'NN'), ('drop', 'NN'), ('mask', 'NN'), ('mandates', 'VBZ'), ('schools', 'NNS'), ('public', 'JJ'), ('places', 'NNS')]","['cac', 'still', 'recommends_universal', 'masking', 'student', 'staff', 'regardless', 'vaccination', 'status', 'saying', 'not', 'time', 'drop', 'mask', 'mandate', 'school', 'public', 'place']","['still', 'recommends_universal', 'mask', 'student', 'staff', 'regardless', 'vaccination', 'status', 'say', 'time', 'drop', 'mask', 'mandate', 'school', 'public', 'place']","['student', 'staff', 'vaccination', 'status', 'time', 'drop', 'mask', 'mandate', 'place']",0.033333333,objective
712,"polluting air. wasting precious gas. increasing supply chain inflation. hurting local businesses all what so you can go maskless as you cross border &amp; refuse take vaccination which may save your life. very bad policy. sounds insane me, but you be you.","polluting air. wasting precious gas. increasing supply chain inflation. hurting local businesses all what so you can go maskless as you cross border &amp; refuse take vaccination which may save your life. very bad policy. sounds insane me, but you be you.",ENGLISH,"polluting air. wasting precious gas. increasing supply chain inflation. hurting local businesses all what so you can go maskless as you cross border &amp; refuse take vaccination which may save your life. very bad policy. sounds insane me, but you be you.","[('polluting', 'VBG'), ('air', 'NN'), ('wasting', 'VBG'), ('precious', 'JJ'), ('gas', 'NN'), ('increasing', 'VBG'), ('supply', 'NN'), ('chain', 'NN'), ('inflation', 'NN'), ('hurting', 'VBG'), ('local', 'JJ'), ('businesses', 'NNS'), ('all', 'DT'), ('what', 'WP'), ('so', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('go', 'VB'), ('massless', 'RB'), ('as', 'IN'), ('you', 'PRP'), ('cross', 'VBP'), ('border', 'JJR'), ('amp', 'NN'), ('refuse', 'NN'), ('take', 'VB'), ('vaccination', 'NN'), ('which', 'WDT'), ('may', 'MD'), ('save', 'VB'), ('your', 'PRP$'), ('life', 'NN'), ('very', 'RB'), ('bad', 'JJ'), ('policy', 'NN'), ('sounds', 'VBZ'), ('insane', 'JJ'), ('me', 'PRP'), ('but', 'CC'), ('you', 'PRP'), ('be', 'VB'), ('you', 'PRP')]","['polluting', 'air', 'wasting', 'precious', 'gas', 'increasing', 'supply_chain', 'inflation', 'hurting', 'local', 'business', 'go', 'massless', 'cross_border', 'amp', 'refuse', 'take', 'vaccination', 'may', 'save', 'life', 'bad', 'policy', 'sound', 'insane']","['pollute', 'air', 'waste', 'precious', 'gas', 'increase', 'supply_chain', 'inflation', 'hurt', 'local', 'business', 'go', 'massless', 'amp', 'refuse', 'take', 'vaccination', 'may', 'save', 'life', 'bad', 'policy', 'sound', 'insane']","['air', 'gas', 'inflation', 'business', 'massless', 'amp', 'refuse', 'vaccination', 'life', 'policy']",0.573333333,subjective
713,"here is today's snapshot covid-19 patients at john peter smith hospital, by vaccination status.","here is today's snapshot covid-19 patients at john peter smith hospital, by vaccination status.",ENGLISH,"here is today's snapshot covid-19 patients at john peter smith hospital, by vaccination status.","[('here', 'RB'), ('is', 'VBZ'), ('today', 'NN'), ('i', 'JJ'), ('snapshot', 'VBP'), ('couid', 'NN'), ('nineteen', 'JJ'), ('patients', 'NNS'), ('at', 'IN'), ('john', 'JJ'), ('peter', 'NN'), ('smith', 'NN'), ('hospital', 'NN'), ('by', 'IN'), ('vaccination', 'NN'), ('status', 'NN')]","['today', 'snapshot', 'couid', 'nineteen', 'patient', 'john', 'peter', 'smith', 'hospital', 'vaccination', 'status']","['today', 'snapshot', 'couid', 'patient', 'vaccination', 'status']","['today', 'snapshot', 'couid', 'patient', 'vaccination', 'status']",0.0,objective
714,"well, most presidents, there is only so much they can do this case biden had his team build execute vaccination program that opened economy. you are right sense that presidents have little control over economy","well, most presidents, there is only so much they can do this case biden had his team build execute vaccination program that opened economy. you are right sense that presidents have little control over economy",ENGLISH,"well, most presidents, there is only so much they can do this case biden had his team build execute vaccination program that opened economy. you are right sense that presidents have little control over economy","[('well', 'RB'), ('most', 'JJS'), ('presidents', 'NNS'), ('there', 'EX'), ('is', 'VBZ'), ('only', 'RB'), ('so', 'RB'), ('much', 'JJ'), ('they', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('this', 'DT'), ('case', 'NN'), ('biden', 'NN'), ('had', 'VBD'), ('his', 'PRP$'), ('team', 'NN'), ('build', 'VB'), ('execute', 'JJ'), ('vaccination', 'NN'), ('program', 'NN'), ('that', 'WDT'), ('opened', 'VBD'), ('economy', 'NN'), ('you', 'PRP'), ('are', 'VBP'), ('right', 'JJ'), ('sense', 'NN'), ('that', 'IN'), ('presidents', 'NNS'), ('have', 'VBP'), ('little', 'JJ'), ('control', 'NN'), ('over', 'IN'), ('economy', 'NN')]","['well', 'president', 'much', 'case', 'biden', 'team', 'build', 'execute', 'vaccination', 'program', 'opened', 'economy', 'right', 'sense', 'president', 'little', 'control', 'economy']","['president', 'much', 'case', 'biden', 'team', 'build', 'execute', 'vaccination', 'program', 'open', 'economy', 'right', 'sense', 'president', 'little', 'control', 'economy']","['president', 'case', 'biden', 'team', 'vaccination', 'program', 'economy', 'sense', 'president', 'control', 'economy']",0.547142857,subjective
715,"i don't have any specific data it, but that's because through decades decades vaccination campaigns, it's only few places now which are harder get data from. measles though:","i don't have any specific data it, but that's because through decades decades vaccination campaigns, it's only few places now which are harder get data from. measles though:",ENGLISH,"i don't have any specific data it, but that's because through decades decades vaccination campaigns, it's only few places now which are harder get data from. measles though:","[('i', 'JJ'), ('don', 'VBP'), ('i', 'NNS'), ('have', 'VBP'), ('any', 'DT'), ('specific', 'JJ'), ('data', 'NNS'), ('it', 'PRP'), ('but', 'CC'), ('that', 'IN'), ('i', 'NN'), ('because', 'IN'), ('through', 'IN'), ('decades', 'NNS'), ('decades', 'NNS'), ('vaccination', 'NN'), ('campaigns', 'VBZ'), ('it', 'PRP'), ('i', 'VBZ'), ('only', 'RB'), ('few', 'JJ'), ('places', 'NNS'), ('now', 'RB'), ('which', 'WDT'), ('are', 'VBP'), ('harder', 'RBR'), ('get', 'VB'), ('data', 'NNS'), ('from', 'IN'), ('measles', 'NNS'), ('though', 'IN')]","['specific', 'data', 'decade', 'decade', 'vaccination', 'campaign', 'place', 'harder', 'get', 'data', 'measles', 'though']","['specific', 'data', 'decade', 'decade', 'vaccination', 'campaign', 'place', 'hard', 'get', 'data', 'measle', 'though']","['data', 'decade', 'decade', 'vaccination', 'campaign', 'place', 'data', 'measle']",0.30625,subjective
716,why lift proof vaccination mandate if they're just going have implement it again during next wave,why lift proof vaccination mandate if they're just going have implement it again during next wave,ENGLISH,why lift proof vaccination mandate if they're just going have implement it again during next wave,"[('why', 'WRB'), ('lift', 'NN'), ('proof', 'NN'), ('vaccination', 'NN'), ('mandate', 'NN'), ('if', 'IN'), ('they', 'PRP'), ('re', 'VBP'), ('just', 'RB'), ('going', 'VBG'), ('have', 'VBP'), ('implement', 'VBN'), ('it', 'PRP'), ('again', 'RB'), ('during', 'IN'), ('next', 'JJ'), ('wave', 'NN')]","['lift', 'proof', 'vaccination', 'mandate', 'going', 'implement', 'next', 'wave']","['mandate', 'go', 'implement', 'next', 'wave']","['mandate', 'wave']",0.0,subjective
717,cook county bro. any entertainment/ dining / fitness will all reject you without vaccination card,cook county bro. any entertainment/ dining / fitness will all reject you without vaccination card,ENGLISH,cook county bro. any entertainment/ dining / fitness will all reject you without vaccination card,"[('cook', 'NN'), ('county', 'NN'), ('bro', 'NN'), ('any', 'DT'), ('entertainment', 'NN'), ('dining', 'VBG'), ('fitness', 'NN'), ('will', 'MD'), ('all', 'DT'), ('reject', 'VB'), ('you', 'PRP'), ('without', 'IN'), ('vaccination', 'NN'), ('card', 'NN')]","['cook_county', 'bro', 'entertainment', 'dining', 'fitness', 'reject', 'without', 'vaccination', 'card']","['bro', 'entertainment', 'dining', 'fitness', 'reject', 'vaccination', 'card']","['bro', 'entertainment', 'dining', 'fitness', 'vaccination', 'card']",0.0,objective
718,"i am fully onboard vaccine mandates, but kudos you noting this contradiction: restricting free choice is good some things vaccination but not others promoting french as common language quebec . there are lot part-time libertarians.","i am fully onboard vaccine mandates, but kudos you noting this contradiction: restricting free choice is good some things vaccination but not others promoting french as common language quebec . there are lot part-time libertarians.",ENGLISH,"i am fully onboard vaccine mandates, but kudos you noting this contradiction: restricting free choice is good some things vaccination but not others promoting french as common language quebec . there are lot part-time libertarians.","[('i', 'NN'), ('am', 'VBP'), ('fully', 'RB'), ('onboard', 'JJ'), ('vaccine', 'NN'), ('mandates', 'NNS'), ('but', 'CC'), ('kudos', 'VBP'), ('you', 'PRP'), ('noting', 'VBG'), ('this', 'DT'), ('contradiction', 'NN'), ('restricting', 'VBG'), ('free', 'JJ'), ('choice', 'NN'), ('is', 'VBZ'), ('good', 'JJ'), ('some', 'DT'), ('things', 'NNS'), ('vaccination', 'NN'), ('but', 'CC'), ('not', 'RB'), ('others', 'NNS'), ('promoting', 'VBG'), ('french', 'JJ'), ('as', 'IN'), ('common', 'JJ'), ('language', 'NN'), ('quebec', 'NN'), ('there', 'EX'), ('are', 'VBP'), ('lot', 'JJ'), ('part', 'NN'), ('time', 'NN'), ('libertarians', 'NNS')]","['fully', 'onboard', 'vaccine', 'mandate', 'kudos', 'noting', 'contradiction', 'restricting', 'free', 'choice', 'good', 'thing', 'vaccination', 'not', 'others', 'promoting', 'french', 'common', 'language', 'quebec', 'lot', 'part', 'time', 'libertarian']","['fully', 'vaccine', 'mandate', 'kudo', 'note', 'contradiction', 'restrict', 'free', 'choice', 'good', 'thing', 'vaccination', 'other', 'promote', 'french', 'common', 'language', 'quebec', 'lot', 'part', 'time', 'libertarian']","['vaccine', 'mandate', 'kudo', 'contradiction', 'choice', 'thing', 'other', 'language', 'quebec', 'lot', 'part', 'time', 'libertarian']",0.475,subjective
719,no trudeau why are so many getting sick after vaccination you can not kill bacterium with vaccine but you can kill bacterium with ivermectin cry about this one. #trudeaunationaldisgrace,no trudeau why are so many getting sick after vaccination you can not kill bacterium with vaccine but you can kill bacterium with ivermectin cry about this one. #trudeaunationaldisgrace,ENGLISH,no trudeau why are so many getting sick after vaccination you can not kill bacterium with vaccine but you can kill bacterium with ivermectin cry about this one. #trudeaunationaldisgrace,"[('no', 'DT'), ('trudeau', 'NN'), ('why', 'WRB'), ('are', 'VBP'), ('so', 'RB'), ('many', 'JJ'), ('getting', 'VBG'), ('sick', 'JJ'), ('after', 'IN'), ('vaccination', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('not', 'RB'), ('kill', 'VB'), ('bacterium', 'NN'), ('with', 'IN'), ('vaccine', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('can', 'MD'), ('kill', 'VB'), ('bacterium', 'NN'), ('with', 'IN'), ('ivermectin', 'JJ'), ('cry', 'NN'), ('about', 'IN'), ('this', 'DT'), ('one', 'CD'), ('trudeaunationaldisgrace', 'NN')]","['trudeau', 'many', 'getting', 'sick', 'vaccination', 'not', 'kill_bacterium', 'vaccine', 'kill_bacterium', 'ivermectin', 'cry', 'one', 'trudeaunationaldisgrace']","['many', 'get', 'sick', 'vaccination', 'kill_bacterium', 'vaccine', 'cry', 'trudeaunationaldisgrace']","['vaccination', 'kill_bacterium', 'vaccine', 'trudeaunationaldisgrace']",0.6785714290000001,subjective
720,talk with your child's pediatrician or healthcare provider about covid-19 vaccination.,talk with your child's pediatrician or healthcare provider about covid-19 vaccination.,ENGLISH,talk with your child's pediatrician or healthcare provider about covid-19 vaccination.,"[('talk', 'NN'), ('with', 'IN'), ('your', 'PRP$'), ('child', 'NN'), ('i', 'NN'), ('pediatrician', 'VBP'), ('or', 'CC'), ('healthcare', 'JJ'), ('provider', 'NN'), ('about', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccination', 'NN')]","['talk', 'child', 'pediatrician', 'healthcare', 'provider', 'couid', 'nineteen', 'vaccination']","['couid', 'vaccination']","['couid', 'vaccination']",0.0,subjective
721,it would be far easier make case removal school student mask mandates if there were school student vaccination mandates.,it would be far easier make case removal school student mask mandates if there were school student vaccination mandates.,ENGLISH,it would be far easier make case removal school student mask mandates if there were school student vaccination mandates.,"[('it', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('far', 'RB'), ('easier', 'JJR'), ('make', 'VB'), ('case', 'NN'), ('removal', 'JJ'), ('school', 'NN'), ('student', 'NN'), ('mask', 'NN'), ('mandates', 'VBZ'), ('if', 'IN'), ('there', 'EX'), ('were', 'VBD'), ('school', 'NN'), ('student', 'NN'), ('vaccination', 'NN'), ('mandates', 'NNS')]","['would', 'far', 'easier', 'make', 'case', 'removal', 'school', 'student', 'mask', 'mandate', 'school', 'student', 'vaccination', 'mandate']","['would', 'far', 'easier', 'make', 'case', 'removal', 'school', 'student', 'mask', 'mandate', 'school', 'student', 'vaccination', 'mandate']","['case', 'removal', 'school', 'student', 'mask', 'school', 'student', 'vaccination', 'mandate']",1.0,subjective
722,centers disease control prevention says it changed language its definition vaccination prevent misinterpretations increase transparency. social media users falsely claimed it was because covid-19 vaccines are ineffective.,centers disease control prevention says it changed language its definition vaccination prevent misinterpretations increase transparency. social media users falsely claimed it was because covid-19 vaccines are ineffective.,ENGLISH,centers disease control prevention says it changed language its definition vaccination prevent misinterpretations increase transparency. social media users falsely claimed it was because covid-19 vaccines are ineffective.,"[('centers', 'NNS'), ('disease', 'VBP'), ('control', 'VB'), ('prevention', 'NN'), ('says', 'VBZ'), ('it', 'PRP'), ('changed', 'VBD'), ('language', 'NN'), ('its', 'PRP$'), ('definition', 'NN'), ('vaccination', 'NN'), ('prevent', 'NN'), ('misinterpretations', 'NNS'), ('increase', 'VBP'), ('transparency', 'NN'), ('social', 'JJ'), ('media', 'NNS'), ('users', 'NNS'), ('falsely', 'RB'), ('claimed', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('because', 'RB'), ('couid', 'JJ'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('are', 'VBP'), ('ineffective', 'JJ')]","['centers_disease', 'control_prevention', 'say', 'changed', 'language', 'definition', 'vaccination', 'prevent', 'misinterpretation', 'increase_transparency', 'social_media', 'user', 'falsely', 'claimed', 'couid', 'nineteen', 'vaccine', 'ineffective']","['say', 'changed', 'language', 'definition', 'vaccination', 'prevent', 'misinterpretation', 'user', 'falsely', 'claim', 'couid', 'vaccine', 'ineffective']","['language', 'definition', 'vaccination', 'prevent', 'misinterpretation', 'user', 'couid', 'vaccine']",0.333333333,subjective
