index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader,,,,,,
62392,"bright side: we are seeing how effective vaccines &amp; booster are, considering cases are not as severe as they used be. so folks, please get vaccinated boosted those who have yet to.","[('bright', 'JJ'), ('side', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('seeing', 'VBG'), ('how', 'WRB'), ('effective', 'JJ'), ('vaccines', 'NNS'), ('amp', 'RB'), ('booster', 'NN'), ('are', 'VBP'), ('considering', 'VBG'), ('cases', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('as', 'RB'), ('severe', 'JJ'), ('as', 'IN'), ('they', 'PRP'), ('used', 'VBD'), ('be', 'VB'), ('so', 'RB'), ('folks', 'JJ'), ('please', 'NN'), ('get', 'VB'), ('vaccinated', 'VBN'), ('boosted', 'JJ'), ('those', 'DT'), ('who', 'WP'), ('have', 'VBP'), ('yet', 'RB'), ('to', 'TO')]",ENGLISH,"['bright', 'side', 'see', 'effective', 'vaccine', 'amp', 'booster', 'consider', 'case', 'not', 'severe', 'use', 'folk', 'please', 'get', 'vaccinate', 'boost', 'yet']",bright side see effective vaccine amp booster consider case not severe use folk please get vaccinate boost yet,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.9055}",0.9055,positive,,,,,,
62404,is rt-pcr report required fully vaccinated citizens travel maharashtra gujarat,"[('is', 'VBZ'), ('it', 'PRP'), ('per', 'IN'), ('report', 'NN'), ('required', 'VBN'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('citizens', 'NNS'), ('travel', 'VBP'), ('maharashtrian', 'JJ'), ('gujaratis', 'NN')]",ENGLISH,"['per', 'report', 'require', 'fully', 'vaccinate', 'citizen', 'travel', 'maharashtrian', 'gujaratis']",per report require fully vaccinate citizen travel maharashtrian gujaratis,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62414,my parents are travelling delhi uk 18th feb. they are fully vaccinated have got their booster dose also. do they need get rtpcr done fly now,"[('my', 'PRP$'), ('parents', 'NNS'), ('are', 'VBP'), ('traveling', 'VBG'), ('delhi', 'NNS'), ('uk', 'JJ'), ('with', 'IN'), ('feb', 'NN'), ('they', 'PRP'), ('are', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('have', 'VBP'), ('got', 'VBN'), ('their', 'PRP$'), ('booster', 'NN'), ('dose', 'NN'), ('also', 'RB'), ('do', 'VBP'), ('they', 'PRP'), ('need', 'VB'), ('get', 'VBP'), ('roper', 'VB'), ('done', 'VBN'), ('fly', 'NN'), ('now', 'RB')]",ENGLISH,"['parent', 'travel', 'delhi', 'feb', 'fully', 'vaccinate', 'get', 'booster', 'dose', 'also', 'need', 'get', 'roper', 'do', 'fly']",parent travel delhi feb fully vaccinate get booster dose also need get roper do fly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62427,"yet, jab be forced naturally vaccinated what mandates do is take science out replace it with agenda compliance. not good long term. i am vaccines, but against state force. i see mandate as attack freedom control over human body.","[('yet', 'RB'), ('jab', 'NN'), ('be', 'VB'), ('forced', 'VBN'), ('naturally', 'RB'), ('vaccinated', 'VBN'), ('what', 'WP'), ('mandates', 'VBZ'), ('do', 'VBP'), ('is', 'VBZ'), ('take', 'VB'), ('science', 'NN'), ('out', 'IN'), ('replace', 'VB'), ('it', 'PRP'), ('with', 'IN'), ('agenda', 'NN'), ('compliance', 'NN'), ('not', 'RB'), ('good', 'JJ'), ('long', 'JJ'), ('term', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('vaccines', 'NNS'), ('but', 'CC'), ('against', 'IN'), ('state', 'NN'), ('force', 'NN'), ('i', 'NN'), ('see', 'VBP'), ('mandate', 'NN'), ('as', 'IN'), ('attack', 'NN'), ('freedom', 'NN'), ('control', 'NN'), ('over', 'IN'), ('human', 'JJ'), ('body', 'NN')]",ENGLISH,"['yet', 'jab', 'force', 'naturally', 'vaccinate', 'mandate', 'take', 'science', 'replace', 'agenda', 'compliance', 'not', 'good', 'long_term', 'vaccine', 'state', 'force', 'see', 'mandate', 'attack', 'freedom', 'control', 'human', 'body']",yet jab force naturally vaccinate mandate take science replace agenda compliance not good long_term vaccine state force see mandate attack freedom control human body,"{'neg': 0.168, 'neu': 0.707, 'pos': 0.124, 'compound': -0.0137}",-0.0137,negative,,,,,,
62490,vaccination done both dose 👍 #vaccinated,"[('vaccination', 'NN'), ('done', 'VBN'), ('both', 'DT'), ('dose', 'NN'), ('vaccinated', 'VBD')]",ENGLISH,"['vaccination', 'do', 'dose', 'vaccinated']",vaccination do dose vaccinated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62563,"no one deserves live like this, you people are inconsiderate other people who have live beside you. you only think yourselves. you rule over others, by own egos, not democratic. majority canadians are vaccinated, follow mandates &amp; want you stop #gohome","[('no', 'DT'), ('one', 'NN'), ('deserves', 'VBZ'), ('live', 'VBP'), ('like', 'IN'), ('this', 'DT'), ('you', 'PRP'), ('people', 'NNS'), ('are', 'VBP'), ('inconsiderate', 'JJ'), ('other', 'JJ'), ('people', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('live', 'JJ'), ('beside', 'NN'), ('you', 'PRP'), ('you', 'PRP'), ('only', 'RB'), ('think', 'VBP'), ('yourselves', 'NNS'), ('you', 'PRP'), ('rule', 'VBP'), ('over', 'IN'), ('others', 'NNS'), ('by', 'IN'), ('own', 'JJ'), ('egos', 'NNS'), ('not', 'RB'), ('democratic', 'JJ'), ('majority', 'NN'), ('canadians', 'NNS'), ('are', 'VBP'), ('vaccinated', 'VBN'), ('follow', 'JJ'), ('mandates', 'NNS'), ('amp', 'VBP'), ('want', 'VBP'), ('you', 'PRP'), ('stop', 'VBP'), ('home', 'NN')]",ENGLISH,"['one', 'deserve', 'live', 'like', 'people', 'inconsiderate', 'people', 'live', 'beside', 'think', 'rule', 'other', 'ego', 'not', 'democratic', 'majority', 'canadian', 'vaccinate', 'follow', 'mandate', 'amp', 'want', 'stop', 'home']",one deserve live like people inconsiderate people live beside think rule other ego not democratic majority canadian vaccinate follow mandate amp want stop home,"{'neg': 0.155, 'neu': 0.764, 'pos': 0.081, 'compound': -0.5423}",-0.5423,negative,,,,,,
62604,"you are ridiculous, all leaders, are vaccinated, &amp; showed public moment they got shots. queen elizabeth ii, sat alone during her husbands funeral, following mandates. i am vaccinated 3 times, flu shot every year. have my shots as child, took my dogs vets. go drink pee.","[('you', 'PRP'), ('are', 'VBP'), ('ridiculous', 'JJ'), ('all', 'DT'), ('leaders', 'NNS'), ('are', 'VBP'), ('vaccinated', 'VBN'), ('amp', 'JJ'), ('showed', 'VBD'), ('public', 'JJ'), ('moment', 'NN'), ('they', 'PRP'), ('got', 'VBD'), ('shots', 'NNS'), ('queen', 'JJ'), ('elizabeth', 'JJ'), ('ii', 'NN'), ('sat', 'VBD'), ('alone', 'RB'), ('during', 'IN'), ('her', 'PRP$'), ('husbands', 'NNS'), ('funeral', 'JJ'), ('following', 'VBG'), ('mandates', 'NNS'), ('i', 'VBP'), ('am', 'VBP'), ('vaccinated', 'VBN'), ('three', 'CD'), ('times', 'NNS'), ('flu', 'VBP'), ('shot', 'NN'), ('every', 'DT'), ('year', 'NN'), ('have', 'VBP'), ('my', 'PRP$'), ('shots', 'NNS'), ('as', 'IN'), ('child', 'NN'), ('took', 'VBD'), ('my', 'PRP$'), ('dogs', 'JJ'), ('vets', 'NNS'), ('go', 'VBP'), ('drink', 'VB'), ('pee', 'NN')]",ENGLISH,"['ridiculous', 'leader', 'vaccinate', 'amp', 'show', 'public', 'moment', 'get', 'shot', 'queen', 'elizabeth', 'sit', 'alone', 'husband', 'funeral', 'follow', 'mandate', 'vaccinate', 'three', 'time', 'flu', 'shoot', 'every', 'year', 'shot', 'child', 'take', 'dog', 'vet', 'go', 'drink', 'pee']",ridiculous leader vaccinate amp show public moment get shot queen elizabeth sit alone husband funeral follow mandate vaccinate three time flu shoot every year shot child take dog vet go drink pee,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.8225}",-0.8225,negative,,,,,,
62691,"around 53 lakh people vaccinated today, 20 lakh are teens between 15 17 years.","[('around', 'IN'), ('lakh', 'JJ'), ('people', 'NNS'), ('vaccinated', 'VBN'), ('today', 'NN'), ('twenty', 'NN'), ('lakh', 'NN'), ('are', 'VBP'), ('teens', 'NNS'), ('between', 'IN'), ('fifteen', 'JJ'), ('seventeen', 'JJ'), ('years', 'NNS')]",ENGLISH,"['around', 'lakh', 'people', 'vaccinate', 'today', 'twenty', 'lakh', 'teen', 'fifteen', 'seventeen', 'year']",around lakh people vaccinate today twenty lakh teen fifteen seventeen year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62715,fully vaccinated:,"[('fully', 'RB')]",ENGLISH,['fully'],fully,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62731,"welcome back school dear children 🤗🤗. we are happy welcome you back school. together with our 100% vaccinated staff, we strive make connections with students help them feel valued, accepted, #safe. open classes vi xii #dcmp #bestschoolintown","[('welcome', 'VB'), ('back', 'RB'), ('school', 'NN'), ('dear', 'JJ'), ('children', 'NNS'), ('we', 'PRP'), ('are', 'VBP'), ('happy', 'JJ'), ('welcome', 'IN'), ('you', 'PRP'), ('back', 'VBP'), ('school', 'NN'), ('together', 'RB'), ('with', 'IN'), ('our', 'PRP$'), ('vaccinated', 'JJ'), ('staff', 'NN'), ('we', 'PRP'), ('strive', 'VBP'), ('make', 'JJ'), ('connections', 'NNS'), ('with', 'IN'), ('students', 'NNS'), ('help', 'VBP'), ('them', 'PRP'), ('feel', 'VB'), ('valued', 'VBN'), ('accepted', 'JJ'), ('safe', 'JJ'), ('open', 'JJ'), ('classes', 'NNS'), ('vi', 'VBP'), ('xii', 'JJ'), ('dump', 'NN'), ('bestschoolintown', 'NN')]",ENGLISH,"['welcome', 'back', 'school', 'dear', 'child', 'happy', 'welcome', 'back', 'school', 'together', 'vaccinate', 'staff', 'strive', 'make', 'connection', 'student', 'help', 'feel', 'value', 'accept', 'safe', 'open', 'class', 'vi', 'dump', 'bestschoolintown']",welcome back school dear child happy welcome back school together vaccinate staff strive make connection student help feel value accept safe open class vi dump bestschoolintown,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.9584}",0.9584,positive,,,,,,
62793,most them seems non vaccinated.,"[('most', 'JJS'), ('them', 'PRP'), ('seems', 'VBZ'), ('non', 'RB'), ('vaccinated', 'VBN')]",ENGLISH,"['seem', 'non', 'vaccinated']",seem non vaccinated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62824,got fully vaccinated today 💃,"[('got', 'VBD'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('today', 'NN')]",ENGLISH,"['get', 'fully', 'vaccinate', 'today']",get fully vaccinate today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62840,australia reopen its borders fully vaccinated tourists 21st feb: pm scott morrison,"[('australia', 'RB'), ('reopen', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('borders', 'NNS'), ('fully', 'RB'), ('vaccinated', 'JJ'), ('tourists', 'NNS'), ('just', 'RB'), ('feb', 'VBP'), ('am', 'VBP'), ('scott', 'JJ'), ('morrison', 'NN')]",ENGLISH,"['australia_reopen', 'border', 'fully', 'vaccinate', 'tourist', 'feb', 'scott_morrison']",australia_reopen border fully vaccinate tourist feb scott_morrison,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62936,great step congratulations thanks your biggest support time bold decision. also providing vaccine. pfizer you also done great. get vaccinated your nation your family your community 💖🇺🇸💖🇵🇰💖,"[('great', 'JJ'), ('step', 'NN'), ('congratulations', 'NNS'), ('thanks', 'VBP'), ('your', 'PRP$'), ('biggest', 'JJS'), ('support', 'NN'), ('time', 'NN'), ('bold', 'JJ'), ('decision', 'NN'), ('also', 'RB'), ('providing', 'VBG'), ('vaccine', 'JJ'), ('pfizer', 'NN'), ('you', 'PRP'), ('also', 'RB'), ('done', 'VBN'), ('great', 'JJ'), ('get', 'NN'), ('vaccinated', 'VBN'), ('your', 'PRP$'), ('nation', 'NN'), ('your', 'PRP$'), ('family', 'NN'), ('your', 'PRP$'), ('community', 'NN')]",ENGLISH,"['great', 'step', 'congratulation', 'thank', 'big', 'support', 'time', 'bold', 'decision', 'also', 'provide', 'vaccine', 'pfizer', 'also', 'do', 'great', 'get', 'vaccinated', 'nation', 'family', 'community']",great step congratulation thank big support time bold decision also provide vaccine pfizer also do great get vaccinated nation family community,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.9652}",0.9652,positive,,,,,,
62963,"#covid19: delhi hits 3 crore doses, but many still not fully vaccinated read:","[('delhi', 'NN'), ('hits', 'NNS'), ('three', 'CD'), ('crore', 'NN'), ('doses', 'NNS'), ('but', 'CC'), ('many', 'JJ'), ('still', 'RB'), ('not', 'RB'), ('fully', 'RB'), ('vaccinated', 'VBN')]",ENGLISH,"['delhi', 'hit', 'three', 'crore', 'dose', 'many', 'still', 'not', 'fully', 'vaccinate']",delhi hit three crore dose many still not fully vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
62971,bhakts are true anti nationalists..you people should be ashamed yourselves.,"[('beats', 'NNS'), ('are', 'VBP'), ('true', 'JJ'), ('anti', 'JJ'), ('nationalists', 'NNS'), ('i', 'VBP'), ('you', 'PRP'), ('people', 'NNS'), ('should', 'MD'), ('be', 'VB'), ('ashamed', 'VBN'), ('yourselves', 'NNS')]",ENGLISH,"['beat', 'true', 'anti', 'nationalists', 'people', 'ashamed']",beat true anti nationalists people ashamed,"{'neg': 0.355, 'neu': 0.461, 'pos': 0.184, 'compound': -0.3818}",-0.3818,negative,,,,,,
63057,1.228 billion chinese people fully vaccinated.,"[('one', 'CD'), ('billion', 'CD'), ('chinese', 'JJ'), ('people', 'NNS'), ('fully', 'RB'), ('vaccinated', 'VBD')]",ENGLISH,"['one', 'billion', 'chinese', 'people', 'fully', 'vaccinate']",one billion chinese people fully vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63088,"we are travelling back goa bangalore feb 15th ,2022. do we need take rt pcr before arrival even when we are double vaccinated","[('we', 'PRP'), ('are', 'VBP'), ('traveling', 'VBG'), ('back', 'RB'), ('goa', 'NN'), ('bangalore', 'NN'), ('feb', 'NN'), ('with', 'IN'), ('do', 'NN'), ('we', 'PRP'), ('need', 'VBP'), ('take', 'VB'), ('it', 'PRP'), ('per', 'IN'), ('before', 'IN'), ('arrival', 'NN'), ('even', 'RB'), ('when', 'WRB'), ('we', 'PRP'), ('are', 'VBP'), ('double', 'JJ'), ('vaccinated', 'JJ')]",ENGLISH,"['travel', 'back', 'goa', 'bangalore', 'feb', 'need', 'take', 'per', 'arrival', 'even', 'double', 'vaccinated']",travel back goa bangalore feb need take per arrival even double vaccinated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63198,"is rt-pcr tests required double vaccinated passengers, travelling bangalore/coimbatore back pune","[('is', 'VBZ'), ('it', 'PRP'), ('per', 'IN'), ('tests', 'NNS'), ('required', 'VBN'), ('double', 'RB'), ('vaccinated', 'JJ'), ('passengers', 'NNS'), ('traveling', 'VBG'), ('bangalore', 'NN'), ('coimbatore', 'NN'), ('back', 'RB'), ('pune', 'NN')]",ENGLISH,"['per', 'test', 'require', 'double', 'vaccinated', 'passenger', 'travel', 'bangalore', 'coimbatore', 'back', 'pune']",per test require double vaccinated passenger travel bangalore coimbatore back pune,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63199,is 72 hour rt-pcr required double vaccinated passengers travelling bangalore/comibatore back,"[('is', 'VBZ'), ('hour', 'NN'), ('it', 'PRP'), ('per', 'IN'), ('required', 'VBN'), ('double', 'RB'), ('vaccinated', 'JJ'), ('passengers', 'NNS'), ('traveling', 'VBG'), ('bangalore', 'NN'), ('coimbatore', 'NN'), ('back', 'RB')]",ENGLISH,"['hour', 'per', 'require', 'double', 'vaccinated', 'passenger', 'travel', 'bangalore', 'coimbatore', 'back']",hour per require double vaccinated passenger travel bangalore coimbatore back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63264,full: international borders reopen double vaccinated feb 21 | abc news,"[('full', 'JJ'), ('international', 'JJ'), ('borders', 'NNS'), ('reopen', 'VBP'), ('double', 'RB'), ('vaccinated', 'VBN'), ('feb', 'JJ'), ('twentynine', 'NN'), ('abc', 'NN'), ('news', 'NN')]",ENGLISH,"['full', 'international', 'border', 'reopen', 'double', 'vaccinated', 'feb_twentynine']",full international border reopen double vaccinated feb_twentynine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63278,"i blame our government being completely incapable handling this crisis under 2 different administrations going into 3rd year pandemic. unfortunately some people are never going get vaccinated they can't change that, but they can take other steps.","[('i', 'NN'), ('blame', 'VBP'), ('our', 'PRP$'), ('government', 'NN'), ('being', 'VBG'), ('completely', 'RB'), ('incapable', 'JJ'), ('handling', 'VBG'), ('this', 'DT'), ('crisis', 'NN'), ('under', 'IN'), ('two', 'CD'), ('different', 'JJ'), ('administrations', 'NNS'), ('going', 'VBG'), ('into', 'IN'), ('ord', 'JJ'), ('year', 'NN'), ('pandemic', 'RBR'), ('unfortunately', 'RB'), ('some', 'DT'), ('people', 'NNS'), ('are', 'VBP'), ('never', 'RB'), ('going', 'VBG'), ('get', 'NN'), ('vaccinated', 'VBD'), ('they', 'PRP'), ('cannot', 'VBP'), ('change', 'VB'), ('that', 'DT'), ('but', 'CC'), ('they', 'PRP'), ('can', 'MD'), ('take', 'VB'), ('other', 'JJ'), ('steps', 'NNS')]",ENGLISH,"['blame', 'government', 'completely', 'incapable', 'handle', 'crisis', 'two', 'different', 'administration', 'go', 'ord', 'year', 'pandemic', 'unfortunately', 'people', 'never', 'go', 'get', 'vaccinated', 'can', 'not', 'change', 'take', 'step']",blame government completely incapable handle crisis two different administration go ord year pandemic unfortunately people never go get vaccinated can not change take step,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.7092}",-0.7092,negative,,,,,,
63371,i have flight mumbai darbhanga 9th feb. is rt-pcr test required arrival darbhanga i am fully vaccinated with both doses.,"[('i', 'NNS'), ('have', 'VBP'), ('flight', 'NN'), ('mumbai', 'NN'), ('darbhanga', 'NN'), ('ith', 'NN'), ('feb', 'NN'), ('is', 'VBZ'), ('it', 'PRP'), ('per', 'IN'), ('test', 'NN'), ('required', 'VBN'), ('arrival', 'JJ'), ('darbhanga', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('with', 'IN'), ('both', 'DT'), ('doses', 'NNS')]",ENGLISH,"['flight', 'mumbai', 'darbhanga', 'ith', 'feb', 'per', 'test', 'require', 'arrival', 'darbhanga', 'fully', 'vaccinate', 'dose']",flight mumbai darbhanga ith feb per test require arrival darbhanga fully vaccinate dose,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63435,"call it bjp vaccine, don't get vaccinated, oppose lockdown, spread virus, create paranoid, create vaccine hesitancy, spread rumours still have audacity make fool yourself by saying banging thali was kill virus.","[('call', 'VB'), ('it', 'PRP'), ('bop', 'JJ'), ('vaccine', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('get', 'VB'), ('vaccinated', 'VBN'), ('oppose', 'RB'), ('lockdown', 'JJ'), ('spread', 'NN'), ('virus', 'NN'), ('create', 'VBP'), ('paranoid', 'JJ'), ('create', 'NN'), ('vaccine', 'NN'), ('hesitancy', 'NN'), ('spread', 'NN'), ('rumors', 'NNS'), ('still', 'RB'), ('have', 'VBP'), ('audacity', 'NNS'), ('make', 'VBP'), ('fool', 'NN'), ('yourself', 'PRP'), ('by', 'IN'), ('saying', 'VBG'), ('banging', 'VBG'), ('thai', 'NN'), ('was', 'VBD'), ('kill', 'VBN'), ('virus', 'NN')]",ENGLISH,"['call', 'bop', 'vaccine', 'not', 'get', 'vaccinated', 'oppose', 'lockdown', 'spread', 'virus', 'create', 'paranoid', 'create', 'vaccine', 'hesitancy', 'spread', 'rumor', 'still', 'audacity', 'make', 'fool', 'say', 'bang', 'thai', 'kill', 'virus']",call bop vaccine not get vaccinated oppose lockdown spread virus create paranoid create vaccine hesitancy spread rumor still audacity make fool say bang thai kill virus,"{'neg': 0.283, 'neu': 0.614, 'pos': 0.103, 'compound': -0.8074}",-0.8074,negative,,,,,,
63469,about 74.4% german population is fully vaccinated #uae #dubai #dxb,"[('about', 'IN'), ('four', 'CD'), ('german', 'JJ'), ('population', 'NN'), ('is', 'VBZ'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('use', 'NN'), ('dubai', 'NN'), ('dab', 'NN')]",ENGLISH,"['four', 'german', 'population', 'fully', 'vaccinate', 'use', 'dubai', 'dab']",four german population fully vaccinate use dubai dab,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
63599,australia plans reopen feb. 21 international tourists who have been fully vaccinated against coronavirus. decision comes nearly two years after country closed its borders. via,"[('australia', 'NNS'), ('plans', 'NNS'), ('reopen', 'VBP'), ('feb', 'JJ'), ('twentynine', 'JJ'), ('international', 'JJ'), ('tourists', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('been', 'VBN'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('against', 'IN'), ('coronavirus', 'NN'), ('decision', 'NN'), ('comes', 'VBZ'), ('nearly', 'RB'), ('two', 'CD'), ('years', 'NNS'), ('after', 'IN'), ('country', 'NN'), ('closed', 'VBD'), ('it', 'PRP'), ('is', 'VBZ'), ('borders', 'NNS'), ('via', 'IN')]",ENGLISH,"['australia', 'plan', 'reopen', 'feb_twentynine', 'international', 'tourist', 'fully', 'vaccinate', 'coronavirus', 'decision', 'come', 'nearly', 'two', 'year', 'country', 'close', 'border', 'via']",australia plan reopen feb_twentynine international tourist fully vaccinate coronavirus decision come nearly two year country close border via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
